conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1798671370244821476,Thu Jun 06 11:15:50 +0000 2024,6,@ARSIPAJA Bukannya ngurusin listrik di Sumatera malah leha-leha nonton timnas. Apa itu kerja?,1798675158372438039,,ARSIPAJA,in,,0,0,2,https://x.com/danismyk/status/1798675158372438039,4647063314,danismyk
1742130524225941990,Tue Jan 02 10:27:38 +0000 2024,23,Minggu lalu Otoritas Indonesia melakukan razia di 10 lokasi di Medan Sumatera Utara yang diduga melakukan penambangan #BTC dengan listrik curian dari jaringan listrik nasional Mau tau selengkapnya? Baca di: https://t.co/ODmfcbKoWn #INDODAX #AsetMasaDepan #BeritaKripto,1742130524225941990,,,in,"Bali, Indonesia",0,2,6,https://x.com/indodax/status/1742130524225941990,2339859001,indodax
1799056749246476473,Fri Jun 07 12:32:08 +0000 2024,0,Sempat Padam PLN Berhasil Pulihkan 100% Listrik di Sumatera Selatan https://t.co/2Ju71VsuCa,1799056749246476473,,,in,Jakarta Capital Region,0,0,0,https://x.com/cnbcindonesia/status/1799056749246476473,847372542830444544,cnbcindonesia
1798520444917805105,Thu Jun 06 01:41:56 +0000 2024,9,@CNNIndonesia Dulu 5 Tahun yang lalu pernah terjadi Mati Listrik di Pulau Jawa bahkan sampai ke Bali. Sekarang terjadi lagi di Pulau Sumatera.,1798530734682165436,,CNNIndonesia,in,,0,0,1,https://x.com/lPosumA0209/status/1798530734682165436,1782740271677235200,lPosumA0209
1798308537371935120,Wed Jun 05 10:59:00 +0000 2024,4,Ternyata sudah 30 jam atau bahkan lebih mati listrik di Sumatera. Ini apa2an sih?,1798308537371935120,,,in,BSD,2,4,2,https://x.com/kokokdirgantoro/status/1798308537371935120,236200461,kokokdirgantoro
1798020377442214111,Tue Jun 04 15:53:58 +0000 2024,8,Gokil 1 pulau mati lampu! FUCK YOU @pln_123! Listrik Padam di Seluruh Sumatera dari Aceh hingga Lampung https://t.co/KPtAoA15bc,1798020377442214111,,,in,"Bandung, ID",0,7,5,https://x.com/galant_hi/status/1798020377442214111,79417457,galant_hi
1798701678293930161,Thu Jun 06 13:01:13 +0000 2024,5,Listrik Pulih 100 Persen PLN: Penyebab Blackout di Sumatera Perlu Investigasi https://t.co/vtqIaoeqMd #TempoVideo,1798701678293930161,,,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1798701678293930161,18129942,tempodotco
1799020681944051779,Fri Jun 07 10:08:51 +0000 2024,5,Perusahaan Listrik Negara Unit Induk Distribusi (UID) Sumatera Barat (Sumbar) masih belum menemukan penyebab utama padamnya listrik secara bergilir di Sumatera Barat pada 4 Juni 2024.,1799020692631064835,,tempodotco,in,Indonesia,0,1,0,https://x.com/tempodotco/status/1799020692631064835,18129942,tempodotco
1799020681944051779,Fri Jun 07 10:08:56 +0000 2024,3,PLN Unit Induk Distribusi (UID) Sumatera Barat juga memastikan kompensasi berupa pemotongan harga hingga 10 persen kepada pelanggan yang terkena dampak pemadaman listrik total atau blackout.,1799020712608530938,,tempodotco,in,Indonesia,0,1,0,https://x.com/tempodotco/status/1799020712608530938,18129942,tempodotco
1798184280591683853,Wed Jun 05 05:56:07 +0000 2024,43,@tanyakanrl Ini Penyebab Listrik Padam di Sebagian Sumatera https://t.co/IsPV07hJiO,1798232314444668963,,tanyakanrl,in,"Jakarta Pusat, DKI Jakarta",1,0,3,https://x.com/SINDOnews/status/1798232314444668963,231355136,SINDOnews
1224269945132978176,Mon Feb 03 09:54:35 +0000 2020,18,Listrik di seluruh Aceh dan sebagian Provinsi Sumatera Utara padam akibat adanya gangguan sistem transmisi. Sudah empat jam listrik di Banda Aceh belum menyala.#Aceh #MatiListrik https://t.co/HT2dPQfwj6,1224269945132978176,,,in,,1,1,4,https://x.com/detikcom/status/1224269945132978176,69183155,detikcom
